SYMBOL,CONCHAR,CONTRACT,DATABRON,DATUM,tickid,NUMTRAD,NUMCROS,VOL,OI,ALTCLS,RANGEMIN,TRADMIN,CODEZ,CODEM,CODEMTIJD,ZTIJD,BLOCKVOL,STARTTIJD,EINDTIJD,OIDATUM,VOLDATUM,HIGH,LOW,DAGVOL,HIGHEXTP,LOWEXTP,HIGHEXVP,LOWEXVP,HIGHEXTP20,LOWEXTP20,HIGHEXVP5,LOWEXVP5,OPEN,HOOG,LAAG,SLOT,TRADVOLMIN,LASTTRADE,INDEX,TCLOSE1,TCLOSE2,LASTACTM1,LASTACTM2,TCLOSE,FIRSTTIJD,STARTEIND,LASTM,LASTMTIJD,NOI,NVOL,OOI,OVOL,FEESTDAG,KSHAREOUT,TOPEN1,TOPEN2,TOPEN,BIDASKRANGE,FLINKRANGE,BIGRANGE,HIGHEXVPTIME,LOWEXVPTIME,HIGHEXTPTIME,LOWEXTPTIME,LASTACTM,LASTACTMTIJD,HOOGTIJD,LAAGTIJD,LIM,LIMC,BBID,BASK,KASPRIJS,KASTIJD,TIKBRON,OPM,APPL,ID,OPEN1,OPEN2,CLOSE1,CLOSE2,SETTLE,LIMPRC,conteindtijd,PRESTARTTIJD,fdatum,posthigh,postlow,prehigh,prelow
ES,INDEX,,,-7227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.44,17.44,17.44,17.44,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-03-20,,,,
ES,INDEX,,,-7226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.45,17.45,17.45,17.45,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-03-21,,,,
ES,INDEX,,,-7225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.55,17.55,17.55,17.55,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-03-22,,,,
ES,INDEX,,,-7224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.56,17.56,17.56,17.56,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-03-23,,,,
ES,INDEX,,,-7223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.56,17.56,17.56,17.56,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-03-24,,,,
ES,INDEX,,,-7220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.46,17.46,17.46,17.46,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-03-27,,,,
ES,INDEX,,,-7219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.53,17.53,17.53,17.53,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-03-28,,,,
ES,INDEX,,,-7218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.44,17.44,17.44,17.44,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-03-29,,,,
ES,INDEX,,,-7217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3,17.3,17.3,17.3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-03-30,,,,
ES,INDEX,,,-7216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.29,17.29,17.29,17.29,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-03-31,,,,
ES,INDEX,,,-7213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.53,17.53,17.53,17.53,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-04-03,,,,
ES,INDEX,,,-7212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.55,17.55,17.55,17.55,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-04-04,,,,
ES,INDEX,,,-7211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.63,17.63,17.63,17.63,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-04-05,,,,
ES,INDEX,,,-7210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.78,17.78,17.78,17.78,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-04-06,,,,
ES,INDEX,,,-7206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.85,17.85,17.85,17.85,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-04-10,,,,
ES,INDEX,,,-7205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.75,17.75,17.75,17.75,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-04-11,,,,
ES,INDEX,,,-7204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.94,17.94,17.94,17.94,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-04-12,,,,
ES,INDEX,,,-7203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.98,17.98,17.98,17.98,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-04-13,,,,
ES,INDEX,,,-7202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.96,17.96,17.96,17.96,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-04-14,,,,
ES,INDEX,,,-7199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.88,17.88,17.88,17.88,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-04-17,,,,
ES,INDEX,,,-7198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.03,18.03,18.03,18.03,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-04-18,,,,
ES,INDEX,,,-7197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.05,18.05,18.05,18.05,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-04-19,,,,
ES,INDEX,,,-7196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.93,17.93,17.93,17.93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-04-20,,,,
ES,INDEX,,,-7195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.96,17.96,17.96,17.96,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-04-21,,,,
ES,INDEX,,,-7192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.83,17.83,17.83,17.83,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-04-24,,,,
ES,INDEX,,,-7191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.83,17.83,17.83,17.83,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-04-25,,,,
ES,INDEX,,,-7190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.76,17.76,17.76,17.76,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-04-26,,,,
ES,INDEX,,,-7189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.86,17.86,17.86,17.86,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-04-27,,,,
ES,INDEX,,,-7188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.96,17.96,17.96,17.96,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-04-28,,,,
ES,INDEX,,,-7185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.22,18.22,18.22,18.22,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-01,,,,
ES,INDEX,,,-7184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.11,18.11,18.11,18.11,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-02,,,,
ES,INDEX,,,-7183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.27,18.27,18.27,18.27,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-03,,,,
ES,INDEX,,,-7182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.12,18.12,18.12,18.12,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-04,,,,
ES,INDEX,,,-7181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.22,18.22,18.22,18.22,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-05,,,,
ES,INDEX,,,-7178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.27,18.27,18.27,18.27,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-08,,,,
ES,INDEX,,,-7177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.27,18.27,18.27,18.27,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-09,,,,
ES,INDEX,,,-7176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.29,18.29,18.29,18.29,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-10,,,,
ES,INDEX,,,-7175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.29,18.29,18.29,18.29,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-11,,,,
ES,INDEX,,,-7174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.18,18.18,18.18,18.18,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-12,,,,
ES,INDEX,,,-7171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.26,18.26,18.26,18.26,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-15,,,,
ES,INDEX,,,-7170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.44,18.44,18.44,18.44,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-16,,,,
ES,INDEX,,,-7169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.52,18.52,18.52,18.52,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-17,,,,
ES,INDEX,,,-7168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.56,18.56,18.56,18.56,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-18,,,,
ES,INDEX,,,-7167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.68,18.68,18.68,18.68,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-19,,,,
ES,INDEX,,,-7164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,18.6,18.6,18.6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-22,,,,
ES,INDEX,,,-7163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.71,18.71,18.71,18.71,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-23,,,,
ES,INDEX,,,-7162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.69,18.69,18.69,18.69,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-24,,,,
ES,INDEX,,,-7161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.69,18.69,18.69,18.69,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-25,,,,
ES,INDEX,,,-7160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.67,18.67,18.67,18.67,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-26,,,,
ES,INDEX,,,-7157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.72,18.72,18.72,18.72,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-29,,,,
ES,INDEX,,,-7155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.78,18.78,18.78,18.78,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-05-31,,,,
ES,INDEX,,,-7154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.77,18.77,18.77,18.77,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-01,,,,
ES,INDEX,,,-7153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.79,18.79,18.79,18.79,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-02,,,,
ES,INDEX,,,-7150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,18.6,18.6,18.6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-05,,,,
ES,INDEX,,,-7149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.88,18.88,18.88,18.88,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-06,,,,
ES,INDEX,,,-7148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.93,18.93,18.93,18.93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-07,,,,
ES,INDEX,,,-7147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.14,19.14,19.14,19.14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-08,,,,
ES,INDEX,,,-7146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.26,19.26,19.26,19.26,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-09,,,,
ES,INDEX,,,-7143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,19.4,19.4,19.4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-12,,,,
ES,INDEX,,,-7142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.25,19.25,19.25,19.25,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-13,,,,
ES,INDEX,,,-7141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.98,18.98,18.98,18.98,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-14,,,,
ES,INDEX,,,-7140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.93,18.93,18.93,18.93,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-15,,,,
ES,INDEX,,,-7139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.97,18.97,18.97,18.97,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-16,,,,
ES,INDEX,,,-7136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.92,18.92,18.92,18.92,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-19,,,,
ES,INDEX,,,-7135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.83,18.83,18.83,18.83,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-20,,,,
ES,INDEX,,,-7134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,19,19,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-21,,,,
ES,INDEX,,,-7133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.16,19.16,19.16,19.16,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-22,,,,
ES,INDEX,,,-7132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.14,19.14,19.14,19.14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-23,,,,
ES,INDEX,,,-7129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.11,18.11,18.11,18.11,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-26,,,,
ES,INDEX,,,-7128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.91,17.91,17.91,17.91,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-27,,,,
ES,INDEX,,,-7127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.11,18.11,18.11,18.11,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-28,,,,
ES,INDEX,,,-7126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.44,17.44,17.44,17.44,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-29,,,,
ES,INDEX,,,-7125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.69,17.69,17.69,17.69,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-06-30,,,,
ES,INDEX,,,-7122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.64,17.64,17.64,17.64,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-07-03,,,,
ES,INDEX,,,-7120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.81,17.81,17.81,17.81,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-07-05,,,,
ES,INDEX,,,-7119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.91,17.91,17.91,17.91,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-07-06,,,,
ES,INDEX,,,-7118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.67,17.67,17.67,17.67,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-07-07,,,,
ES,INDEX,,,-7115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.59,17.59,17.59,17.59,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-07-10,,,,
ES,INDEX,,,-7114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.32,17.32,17.32,17.32,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-07-11,,,,
ES,INDEX,,,-7113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.87,16.87,16.87,16.87,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-07-12,,,,
ES,INDEX,,,-7112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.69,16.69,16.69,16.69,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-07-13,,,,
ES,INDEX,,,-7111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.87,16.87,16.87,16.87,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-07-14,,,,
ES,INDEX,,,-7108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.68,16.68,16.68,16.68,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-07-17,,,,
ES,INDEX,,,-7107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.06,17.06,17.06,17.06,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-07-18,,,,
ES,INDEX,,,-7106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.36,17.36,17.36,17.36,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-07-19,,,,
ES,INDEX,,,-7105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.61,17.61,17.61,17.61,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-07-20,,,,
ES,INDEX,,,-7104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.59,17.59,17.59,17.59,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-07-21,,,,
ES,INDEX,,,-7101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.48,17.48,17.48,17.48,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-07-24,,,,
ES,INDEX,,,-7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.23,17.23,17.23,17.23,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-07-25,,,,
ES,INDEX,,,-7099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.27,17.27,17.27,17.27,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-07-26,,,,
ES,INDEX,,,-7098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,17.5,17.5,17.5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-07-27,,,,
ES,INDEX,,,-7097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.69,17.69,17.69,17.69,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-07-28,,,,
ES,INDEX,,,-7094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.84,17.84,17.84,17.84,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-07-31,,,,
ES,INDEX,,,-7093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.02,18.02,18.02,18.02,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-08-01,,,,
ES,INDEX,,,-7092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.95,17.95,17.95,17.95,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-08-02,,,,
ES,INDEX,,,-7091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.99,17.99,17.99,17.99,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-08-03,,,,
ES,INDEX,,,-7090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.14,18.14,18.14,18.14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-08-04,,,,
ES,INDEX,,,-7087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.41,18.41,18.41,18.41,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-08-07,,,,
ES,INDEX,,,-7086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.46,18.46,18.46,18.46,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-08-08,,,,
ES,INDEX,,,-7085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.61,18.61,18.61,18.61,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-08-09,,,,
ES,INDEX,,,-7084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.48,18.48,18.48,18.48,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-08-10,,,,
ES,INDEX,,,-7083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.28,18.28,18.28,18.28,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-08-11,,,,
ES,INDEX,,,-7080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.29,18.29,18.29,18.29,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-08-14,,,,
ES,INDEX,,,-7079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.32,18.32,18.32,18.32,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-08-15,,,,
ES,INDEX,,,-7078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.34,18.34,18.34,18.34,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ES/INDEX,,,,,,,,,1950-08-16,,,,
